,0,1,2
5506,C:\Users\dhiae\RANZ_kaggle\data\-2.055000066757202__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev494;1.png,1,20.0
3124,C:\Users\dhiae\RANZ_kaggle\data\-0.9921822547912598__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev514;1.png,0,30.0
4186,C:\Users\dhiae\RANZ_kaggle\data\-1.3173025846481323__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev467;1.png,0,10.0
4521,C:\Users\dhiae\RANZ_kaggle\data\-1.4263192415237427__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev114;1.png,0,30.0
11136,C:\Users\dhiae\RANZ_kaggle\data\1.381122350692749__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev169;1.png,0,30.0
11557,C:\Users\dhiae\RANZ_kaggle\data\1.5164726972579956__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev220;1.png,0,3.0
12793,C:\Users\dhiae\RANZ_kaggle\data\2.578399896621704__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev481;1.png,1,20.0
3420,C:\Users\dhiae\RANZ_kaggle\data\-1.077299952507019__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev694;1.png,1,6.0
978,C:\Users\dhiae\RANZ_kaggle\data\-0.31162285804748535__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev822;1.png,0,10.0
903,C:\Users\dhiae\RANZ_kaggle\data\-0.2856000065803528__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev337;1.png,1,20.0
2507,C:\Users\dhiae\RANZ_kaggle\data\-0.8008999824523926__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev244;1.png,1,6.0
11662,C:\Users\dhiae\RANZ_kaggle\data\1.5513999462127686__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev698;1.png,1,1.0
4328,C:\Users\dhiae\RANZ_kaggle\data\-1.359840989112854__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev467;1.png,0,30.0
12998,C:\Users\dhiae\RANZ_kaggle\data\2.7769999504089355__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev196;1.png,1,6.0
13011,C:\Users\dhiae\RANZ_kaggle\data\2.784899950027466__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev643;1.png,1,20.0
10184,C:\Users\dhiae\RANZ_kaggle\data\1.070199966430664__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev756;1.png,1,6.0
10384,C:\Users\dhiae\RANZ_kaggle\data\1.135599970817566__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev510;1.png,1,6.0
2063,C:\Users\dhiae\RANZ_kaggle\data\-0.6497957110404968__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev415;1.png,0,30.0
3825,C:\Users\dhiae\RANZ_kaggle\data\-1.2045762538909912__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev746;1.png,0,30.0
6993,C:\Users\dhiae\RANZ_kaggle\data\0.1123519018292427__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev130;1.png,0,30.0
3092,C:\Users\dhiae\RANZ_kaggle\data\-0.9836271405220032__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev815;1.png,0,30.0
9441,C:\Users\dhiae\RANZ_kaggle\data\0.8435574173927307__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev621;1.png,0,10.0
2972,C:\Users\dhiae\RANZ_kaggle\data\-0.9420999884605408__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev495;1.png,1,1.0
5755,C:\Users\dhiae\RANZ_kaggle\data\-2.2943999767303467__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev817;1.png,1,6.0
2864,C:\Users\dhiae\RANZ_kaggle\data\-0.9075719118118286__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev432;1.png,0,30.0
13196,C:\Users\dhiae\RANZ_kaggle\data\2.948499917984009__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev625;1.png,1,6.0
9719,C:\Users\dhiae\RANZ_kaggle\data\0.9294999837875366__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev312;1.png,1,6.0
6603,C:\Users\dhiae\RANZ_kaggle\data\-3.1138999462127686__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev364;1.png,1,6.0
8846,C:\Users\dhiae\RANZ_kaggle\data\0.6665999889373779__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev196;1.png,1,6.0
9915,C:\Users\dhiae\RANZ_kaggle\data\0.9904999732971191__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev129;1.png,1,20.0
9693,C:\Users\dhiae\RANZ_kaggle\data\0.9225000143051147__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev295;1.png,1,1.0
474,C:\Users\dhiae\RANZ_kaggle\data\-0.1504369080066681__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev748;1.png,0,10.0
2772,C:\Users\dhiae\RANZ_kaggle\data\-0.876930296421051__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev434;1.png,0,30.0
4530,C:\Users\dhiae\RANZ_kaggle\data\-1.4292000532150269__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev224;1.png,1,20.0
8987,C:\Users\dhiae\RANZ_kaggle\data\0.7118950486183167__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev628;1.png,0,10.0
162,C:\Users\dhiae\RANZ_kaggle\data\-0.0575999990105629__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev820;1.png,1,1.0
12501,C:\Users\dhiae\RANZ_kaggle\data\2.3268001079559326__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev220;1.png,1,6.0
6337,C:\Users\dhiae\RANZ_kaggle\data\-2.8615000247955322__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev407;1.png,1,1.0
10661,C:\Users\dhiae\RANZ_kaggle\data\1.2303999662399292__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev921;1.png,1,6.0
10379,C:\Users\dhiae\RANZ_kaggle\data\1.1330015659332275__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev667;1.png,0,10.0
11048,C:\Users\dhiae\RANZ_kaggle\data\1.3538999557495117__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev539;1.png,1,6.0
5922,C:\Users\dhiae\RANZ_kaggle\data\-2.4365999698638916__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev690;1.png,1,1.0
1918,C:\Users\dhiae\RANZ_kaggle\data\-0.6017239689826965__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev501;1.png,0,30.0
5907,C:\Users\dhiae\RANZ_kaggle\data\-2.426300048828125__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev604;1.png,1,6.0
1877,C:\Users\dhiae\RANZ_kaggle\data\-0.5889000296592712__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev771;1.png,1,6.0
4076,C:\Users\dhiae\RANZ_kaggle\data\-1.2840402126312256__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev642;1.png,0,30.0
13334,C:\Users\dhiae\RANZ_kaggle\data\3.0708000659942627__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev675;1.png,1,20.0
4248,C:\Users\dhiae\RANZ_kaggle\data\-1.3384382724761963__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev889;1.png,0,10.0
11477,C:\Users\dhiae\RANZ_kaggle\data\1.4925347566604614__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev821;1.png,0,10.0
3120,C:\Users\dhiae\RANZ_kaggle\data\-0.9904999732971191__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev680;1.png,1,6.0
10540,C:\Users\dhiae\RANZ_kaggle\data\1.1907694339752197__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev275;1.png,0,10.0
2152,C:\Users\dhiae\RANZ_kaggle\data\-0.6807000041007996__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev175;1.png,1,1.0
11094,C:\Users\dhiae\RANZ_kaggle\data\1.3686347007751465__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev503;1.png,0,10.0
9613,C:\Users\dhiae\RANZ_kaggle\data\0.8988000154495239__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev135;1.png,1,1.0
6054,C:\Users\dhiae\RANZ_kaggle\data\-2.5662999153137207__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev842;1.png,1,6.0
6736,C:\Users\dhiae\RANZ_kaggle\data\0.03500191122293472__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev576;1.png,0,10.0
3043,C:\Users\dhiae\RANZ_kaggle\data\-0.9656000137329102__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev101;1.png,1,20.0
13045,C:\Users\dhiae\RANZ_kaggle\data\2.8157999515533447__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev304;1.png,1,6.0
8980,C:\Users\dhiae\RANZ_kaggle\data\0.7100867629051208__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev234;1.png,0,30.0
10467,C:\Users\dhiae\RANZ_kaggle\data\1.1630123853683472__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev611;1.png,0,3.0
2072,C:\Users\dhiae\RANZ_kaggle\data\-0.6524183750152588__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev922;1.png,0,3.0
6401,C:\Users\dhiae\RANZ_kaggle\data\-2.9286999702453613__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev511;1.png,1,20.0
10676,C:\Users\dhiae\RANZ_kaggle\data\1.2337348461151123__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev382;1.png,0,30.0
10258,C:\Users\dhiae\RANZ_kaggle\data\1.0923056602478027__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev382;1.png,0,3.0
4846,C:\Users\dhiae\RANZ_kaggle\data\-1.5258036851882935__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev260;1.png,0,10.0
11343,C:\Users\dhiae\RANZ_kaggle\data\1.4564000368118286__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev263;1.png,1,1.0
2980,C:\Users\dhiae\RANZ_kaggle\data\-0.9447618722915649__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev502;1.png,0,3.0
5348,C:\Users\dhiae\RANZ_kaggle\data\-1.8967000246047974__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev404;1.png,1,6.0
2561,C:\Users\dhiae\RANZ_kaggle\data\-0.8155999779701233__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev996;1.png,1,1.0
1322,C:\Users\dhiae\RANZ_kaggle\data\-0.41871383786201477__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev772;1.png,0,30.0
2576,C:\Users\dhiae\RANZ_kaggle\data\-0.821384072303772__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev151;1.png,0,10.0
4859,C:\Users\dhiae\RANZ_kaggle\data\-1.5289347171783447__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev635;1.png,0,10.0
5278,C:\Users\dhiae\RANZ_kaggle\data\-1.8348000049591064__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev343;1.png,1,6.0
384,C:\Users\dhiae\RANZ_kaggle\data\-0.12269999831914902__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev590;1.png,1,1.0
1723,C:\Users\dhiae\RANZ_kaggle\data\-0.5405005216598511__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev139;1.png,0,3.0
13219,C:\Users\dhiae\RANZ_kaggle\data\2.964400053024292__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev435;1.png,1,1.0
798,C:\Users\dhiae\RANZ_kaggle\data\-0.2502000033855438__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev609;1.png,1,6.0
7485,C:\Users\dhiae\RANZ_kaggle\data\0.26134687662124634__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev545;1.png,0,10.0
5787,C:\Users\dhiae\RANZ_kaggle\data\-2.3213999271392822__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev665;1.png,1,20.0
1810,C:\Users\dhiae\RANZ_kaggle\data\-0.5678102970123291__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev119;1.png,0,3.0
6328,C:\Users\dhiae\RANZ_kaggle\data\-2.8519999980926514__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev638;1.png,1,6.0
8703,C:\Users\dhiae\RANZ_kaggle\data\0.6215000152587891__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev818;1.png,1,6.0
3889,C:\Users\dhiae\RANZ_kaggle\data\-1.2267999649047852__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev268;1.png,1,20.0
12624,C:\Users\dhiae\RANZ_kaggle\data\2.439500093460083__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev762;1.png,1,6.0
1106,C:\Users\dhiae\RANZ_kaggle\data\-0.34959617257118225__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev340;1.png,0,3.0
7105,C:\Users\dhiae\RANZ_kaggle\data\0.1451999992132187__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev239;1.png,1,20.0
6413,C:\Users\dhiae\RANZ_kaggle\data\-2.9423999786376953__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev505;1.png,1,1.0
4813,C:\Users\dhiae\RANZ_kaggle\data\-1.5162746906280518__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev887;1.png,0,3.0
11586,C:\Users\dhiae\RANZ_kaggle\data\1.523900032043457__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev473;1.png,1,1.0
7345,C:\Users\dhiae\RANZ_kaggle\data\0.22192290425300598__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev520;1.png,0,30.0
13212,C:\Users\dhiae\RANZ_kaggle\data\2.9605000019073486__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev882;1.png,1,1.0
8497,C:\Users\dhiae\RANZ_kaggle\data\0.5613999962806702__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev200;1.png,1,1.0
9893,C:\Users\dhiae\RANZ_kaggle\data\0.9828000068664551__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev466;1.png,1,1.0
9499,C:\Users\dhiae\RANZ_kaggle\data\0.8640761375427246__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev602;1.png,0,10.0
12962,C:\Users\dhiae\RANZ_kaggle\data\2.745300054550171__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev965;1.png,1,20.0
11849,C:\Users\dhiae\RANZ_kaggle\data\1.704300045967102__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev521;1.png,1,20.0
5608,C:\Users\dhiae\RANZ_kaggle\data\-2.1521999835968018__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev792;1.png,1,1.0
1706,C:\Users\dhiae\RANZ_kaggle\data\-0.534850537776947__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev862;1.png,0,3.0
1210,C:\Users\dhiae\RANZ_kaggle\data\-0.38134288787841797__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev171;1.png,0,3.0
4171,C:\Users\dhiae\RANZ_kaggle\data\-1.3108999729156494__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev136;1.png,1,6.0
11676,C:\Users\dhiae\RANZ_kaggle\data\1.5571571588516235__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev779;1.png,0,10.0
8887,C:\Users\dhiae\RANZ_kaggle\data\0.6827172636985779__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev222;1.png,0,30.0
3435,C:\Users\dhiae\RANZ_kaggle\data\-1.0822370052337646__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev909;1.png,0,30.0
9351,C:\Users\dhiae\RANZ_kaggle\data\0.819575846195221__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev227;1.png,0,3.0
6241,C:\Users\dhiae\RANZ_kaggle\data\-2.766400098800659__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev788;1.png,1,1.0
3194,C:\Users\dhiae\RANZ_kaggle\data\-1.0089751482009888__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev987;1.png,0,3.0
12737,C:\Users\dhiae\RANZ_kaggle\data\2.5364999771118164__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev219;1.png,1,20.0
6730,C:\Users\dhiae\RANZ_kaggle\data\0.030400000512599945__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev648;1.png,1,6.0
6650,C:\Users\dhiae\RANZ_kaggle\data\0.006631946656852961__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev878;1.png,0,30.0
7683,C:\Users\dhiae\RANZ_kaggle\data\0.3203938603401184__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev504;1.png,0,10.0
11249,C:\Users\dhiae\RANZ_kaggle\data\1.4216281175613403__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev216;1.png,0,3.0
11192,C:\Users\dhiae\RANZ_kaggle\data\1.4016237258911133__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev509;1.png,0,30.0
813,C:\Users\dhiae\RANZ_kaggle\data\-0.2545012831687927__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev832;1.png,0,30.0
682,C:\Users\dhiae\RANZ_kaggle\data\-0.21686850488185883__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev977;1.png,0,3.0
4357,C:\Users\dhiae\RANZ_kaggle\data\-1.3723145723342896__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev748;1.png,0,3.0
10110,C:\Users\dhiae\RANZ_kaggle\data\1.0478386878967285__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev553;1.png,0,30.0
593,C:\Users\dhiae\RANZ_kaggle\data\-0.18530085682868958__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev598;1.png,0,30.0
7657,C:\Users\dhiae\RANZ_kaggle\data\0.31412920355796814__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev490;1.png,0,30.0
10531,C:\Users\dhiae\RANZ_kaggle\data\1.1875__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev654;1.png,1,20.0
8977,C:\Users\dhiae\RANZ_kaggle\data\0.7095000147819519__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev453;1.png,1,6.0
260,C:\Users\dhiae\RANZ_kaggle\data\-0.08839565515518188__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev902;1.png,0,30.0
9037,C:\Users\dhiae\RANZ_kaggle\data\0.7296112775802612__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev926;1.png,0,10.0
3252,C:\Users\dhiae\RANZ_kaggle\data\-1.0284532308578491__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev484;1.png,0,30.0
12073,C:\Users\dhiae\RANZ_kaggle\data\1.9147000312805176__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev238;1.png,1,6.0
897,C:\Users\dhiae\RANZ_kaggle\data\-0.2829560339450836__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev326;1.png,0,30.0
11946,C:\Users\dhiae\RANZ_kaggle\data\1.8004000186920166__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev131;1.png,1,20.0
6982,C:\Users\dhiae\RANZ_kaggle\data\0.10849999636411667__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev311;1.png,1,20.0
7969,C:\Users\dhiae\RANZ_kaggle\data\0.4001826047897339__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev167;1.png,0,30.0
3693,C:\Users\dhiae\RANZ_kaggle\data\-1.1598999500274658__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev923;1.png,1,6.0
4762,C:\Users\dhiae\RANZ_kaggle\data\-1.5023151636123657__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev761;1.png,0,30.0
2964,C:\Users\dhiae\RANZ_kaggle\data\-0.9396752119064331__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev830;1.png,0,10.0
8088,C:\Users\dhiae\RANZ_kaggle\data\0.43957215547561646__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev176;1.png,0,3.0
11716,C:\Users\dhiae\RANZ_kaggle\data\1.5691447257995605__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev157;1.png,0,30.0
11392,C:\Users\dhiae\RANZ_kaggle\data\1.4674952030181885__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev213;1.png,0,10.0
6012,C:\Users\dhiae\RANZ_kaggle\data\-2.5355000495910645__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev715;1.png,1,6.0
830,C:\Users\dhiae\RANZ_kaggle\data\-0.26159998774528503__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev383;1.p,1,20.0
3336,C:\Users\dhiae\RANZ_kaggle\data\-1.0506798028945923__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev998;1.png,0,10.0
13136,C:\Users\dhiae\RANZ_kaggle\data\2.8896000385284424__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev418;1.png,1,1.0
8067,C:\Users\dhiae\RANZ_kaggle\data\0.43384119868278503__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev714;1.png,0,30.0
6216,C:\Users\dhiae\RANZ_kaggle\data\-2.7372000217437744__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev401;1.png,1,1.0
1186,C:\Users\dhiae\RANZ_kaggle\data\-0.37418219447135925__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev887;1.png,0,3.0
2818,C:\Users\dhiae\RANZ_kaggle\data\-0.8931222558021545__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev702;1.png,0,30.0
724,C:\Users\dhiae\RANZ_kaggle\data\-0.2312999963760376__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev250;1.png,1,6.0
